t=0  22:05:43,53     01.05.2019;;;;;;;;
time;Ug;CosPhi;Ie;Qg;Pg;Uf;Fg Hz;Alpha gr
15,150;0,954;-0,991;0,350;-0,062;0,207;0,375;50,000;85,100
15,160;0,955;-0,986;0,352;-0,061;0,207;0,377;50,000;86,300
15,170;0,954;-0,986;0,352;-0,061;0,207;0,381;50,000;86,500
15,180;0,955;-0,991;0,351;-0,060;0,207;0,380;50,000;87,800
15,190;0,954;-0,991;0,348;-0,059;0,207;0,378;50,000;85,600
15,200;0,954;-0,986;0,346;-0,057;0,207;0,378;50,000;85,000
15,210;0,954;-0,990;0,348;-0,055;0,207;0,380;50,000;85,100
15,220;0,954;-0,990;0,351;-0,054;0,207;0,382;50,000;85,100
15,230;0,954;-0,986;0,354;-0,053;0,207;0,385;50,000;85,800
15,240;0,955;-0,990;0,355;-0,052;0,208;0,386;50,000;87,600
15,250;0,954;-0,990;0,354;-0,052;0,207;0,385;50,000;86,800
15,260;0,955;-0,990;0,352;-0,051;0,208;0,385;50,000;87,900
15,270;0,954;-0,990;0,349;-0,050;0,207;0,381;50,000;88,600
15,280;0,955;-0,990;0,346;-0,049;0,208;0,378;50,000;87,500
15,290;0,955;-0,990;0,344;-0,049;0,208;0,375;50,000;87,300
15,300;0,955;-0,990;0,343;-0,047;0,208;0,372;50,000;86,100
15,310;0,955;-0,990;0,344;-0,046;0,208;0,372;50,000;86,800
15,320;0,955;-0,990;0,345;-0,045;0,208;0,371;50,000;87,500
15,330;0,955;-0,990;0,344;-0,045;0,208;0,368;50,000;87,300
15,340;0,955;-0,990;0,342;-0,045;0,208;0,367;50,000;86,600
15,350;0,955;-0,986;0,341;-0,043;0,207;0,365;50,010;86,600
15,360;0,956;-0,991;0,341;-0,043;0,207;0,363;50,010;87,300
15,370;0,955;-0,991;0,340;-0,042;0,207;0,362;50,000;87,500
15,380;0,956;-0,991;0,340;-0,043;0,207;0,361;50,000;86,800
15,390;0,955;-0,991;0,339;-0,042;0,207;0,360;50,000;85,200
15,400;0,956;-0,986;0,340;-0,042;0,207;0,360;50,000;84,800
15,410;0,955;-0,991;0,343;-0,041;0,207;0,362;50,000;83,500
15,420;0,956;-0,991;0,347;-0,040;0,207;0,367;50,000;84,500
15,430;0,955;-0,991;0,352;-0,040;0,207;0,372;50,000;84,400
15,440;0,956;-0,991;0,355;-0,039;0,206;0,377;50,000;86,300
15,450;0,956;-0,991;0,354;-0,038;0,207;0,378;50,000;85,600
15,460;0,956;-0,991;0,353;-0,038;0,207;0,380;50,000;85,700
15,470;0,956;-0,986;0,353;-0,037;0,206;0,381;50,000;85,400
15,480;0,956;-0,986;0,354;-0,035;0,206;0,382;50,000;85,000
15,490;0,955;-0,986;0,356;-0,034;0,206;0,385;50,000;83,500
15,500;0,956;-0,986;0,359;-0,033;0,206;0,389;50,000;83,000
15,510;0,956;-0,986;0,365;-0,032;0,206;0,396;50,000;83,800
15,520;0,956;-0,986;0,369;-0,032;0,206;0,401;50,000;84,900
15,530;0,956;-0,986;0,371;-0,031;0,206;0,406;50,000;86,200
15,540;0,957;-0,991;0,371;-0,029;0,206;0,407;50,000;88,000
15,550;0,956;-0,991;0,368;-0,028;0,206;0,406;50,000;87,400
15,560;0,957;-0,991;0,364;-0,027;0,206;0,403;50,000;87,800
15,570;0,956;-0,986;0,361;-0,026;0,206;0,401;50,010;88,300
15,580;0,957;-0,986;0,359;-0,025;0,206;0,397;50,000;87,800
15,590;0,956;-0,986;0,357;-0,024;0,206;0,393;50,000;87,700
15,600;0,957;-0,991;0,356;-0,023;0,206;0,391;50,000;86,000
15,610;0,956;-0,991;0,357;-0,022;0,206;0,391;50,000;84,800
15,620;0,957;-0,986;0,359;-0,022;0,206;0,392;50,000;86,100
15,630;0,956;-0,991;0,361;-0,021;0,206;0,392;50,000;85,900
15,640;0,957;-0,991;0,361;-0,020;0,206;0,392;50,000;86,900
15,650;0,957;-0,986;0,360;-0,019;0,206;0,391;50,000;86,300
15,660;0,958;-0,986;0,359;-0,017;0,206;0,389;50,000;87,300
15,670;0,957;-0,991;0,358;-0,016;0,206;0,388;50,000;87,000
15,680;0,958;-0,991;0,357;-0,016;0,206;0,387;50,010;88,300
15,690;0,957;-0,991;0,355;-0,015;0,206;0,383;50,000;86,900
15,700;0,957;-0,986;0,352;-0,014;0,206;0,380;50,000;84,900
15,710;0,957;-0,986;0,353;-0,013;0,206;0,381;50,000;84,400
15,720;0,958;-0,991;0,357;-0,012;0,206;0,383;50,000;84,700
15,730;0,957;-0,991;0,361;-0,012;0,206;0,387;50,000;84,300
15,740;0,958;-0,991;0,364;-0,013;0,206;0,389;50,010;85,600
15,750;0,957;-0,991;0,366;-0,012;0,206;0,392;50,000;84,800
15,760;0,958;-0,991;0,367;-0,011;0,206;0,396;50,000;85,200
15,770;0,957;-0,987;0,367;-0,010;0,205;0,397;50,000;84,000
15,780;0,958;-0,987;0,369;-0,010;0,205;0,401;50,000;85,300
15,790;0,958;-0,987;0,371;-0,009;0,205;0,403;50,000;85,600
15,800;0,958;-0,987;0,372;-0,008;0,205;0,406;50,000;85,900
15,810;0,958;-0,992;0,371;-0,007;0,205;0,406;50,000;86,300
15,820;0,959;-0,992;0,371;-0,006;0,206;0,406;50,000;87,700
15,830;0,958;-0,987;0,369;-0,005;0,205;0,404;50,000;87,000
15,840;0,959;-0,987;0,367;-0,004;0,206;0,402;50,000;87,800
15,850;0,958;-0,992;0,365;-0,003;0,205;0,399;50,000;86,700
15,860;0,959;-0,987;0,363;-0,002;0,206;0,397;50,000;87,800
15,870;0,958;-0,987;0,361;-0,001;0,205;0,392;50,000;86,900
15,880;0,959;-0,992;0,359;-0,001;0,206;0,389;50,000;87,400
15,890;0,959;0,992;0,358;0,000;0,206;0,386;50,010;86,600
15,900;0,959;0,987;0,357;0,000;0,206;0,383;50,000;85,600
15,910;0,959;0,991;0,357;0,000;0,207;0,383;50,000;85,200
15,920;0,959;0,991;0,360;0,001;0,207;0,385;50,000;84,700
15,930;0,959;0,991;0,362;0,001;0,207;0,387;50,000;84,000
15,940;0,960;0,987;0,366;0,000;0,206;0,391;50,000;83,900
15,950;0,959;0,992;0,370;0,001;0,206;0,394;50,000;84,200
15,960;0,960;0,987;0,373;0,002;0,206;0,399;50,000;85,100
15,970;0,959;0,992;0,375;0,003;0,206;0,403;50,000;84,400
15,980;0,960;0,992;0,376;0,004;0,206;0,407;50,000;84,600
15,990;0,959;0,992;0,378;0,004;0,206;0,409;50,010;85,100
16,000;0,960;0,987;0,379;0,005;0,205;0,412;50,010;86,100
16,010;0,959;0,987;0,377;0,007;0,205;0,413;50,000;85,000
16,020;0,960;0,992;0,377;0,008;0,206;0,414;50,000;84,600
16,030;0,960;0,992;0,379;0,008;0,206;0,417;50,000;83,600
16,040;0,960;0,992;0,382;0,010;0,206;0,421;50,000;83,800
16,050;0,960;0,987;0,386;0,011;0,205;0,426;50,000;86,100
16,060;0,961;0,987;0,388;0,012;0,205;0,427;50,000;88,100
16,070;0,960;0,992;0,385;0,013;0,206;0,426;50,000;87,500
16,080;0,961;0,992;0,381;0,013;0,206;0,422;50,000;88,100
16,090;0,960;0,987;0,377;0,014;0,205;0,418;50,010;87,100
16,100;0,961;0,987;0,374;0,015;0,205;0,409;50,000;87,000
16,110;0,960;0,987;0,373;0,017;0,205;0,411;50,000;85,500
16,120;0,961;0,992;0,373;0,018;0,206;0,406;50,000;85,900
16,130;0,960;0,992;0,375;0,018;0,206;0,406;50,000;86,700
16,140;0,961;0,992;0,375;0,019;0,206;0,404;50,000;87,500
16,150;0,961;0,992;0,373;0,020;0,206;0,401;50,010;88,200
16,160;0,962;0,987;0,370;0,022;0,205;0,396;50,000;88,300
16,170;0,961;0,987;0,366;0,023;0,205;0,391;50,000;86,600
16,180;0,961;0,992;0,364;0,024;0,206;0,388;50,000;85,600
16,190;0,961;0,992;0,366;0,024;0,206;0,387;50,000;85,400
16,200;0,962;0,992;0,368;0,025;0,206;0,387;50,000;86,400
16,210;0,961;0,992;0,369;0,025;0,206;0,388;50,000;85,600
16,220;0,962;0,987;0,369;0,025;0,205;0,388;50,000;86,400
16,230;0,961;0,992;0,370;0,026;0,206;0,388;50,010;85,100
16,240;0,962;0,992;0,370;0,028;0,206;0,389;50,000;86,000
16,250;0,961;0,987;0,370;0,028;0,205;0,389;50,000;85,600
16,260;0,962;0,987;0,370;0,029;0,205;0,391;50,000;86,900
16,270;0,961;0,987;0,369;0,031;0,206;0,388;50,010;85,500
16,280;0,962;0,987;0,369;0,030;0,206;0,388;50,000;85,900
16,290;0,962;0,992;0,369;0,030;0,206;0,388;50,000;86,300
16,300;0,962;0,992;0,370;0,031;0,206;0,388;50,000;86,200
16,310;0,962;0,992;0,369;0,031;0,206;0,387;50,000;86,100
16,320;0,962;0,987;0,369;0,032;0,206;0,387;50,000;86,200
16,330;0,962;0,987;0,369;0,034;0,206;0,387;50,000;86,100
16,340;0,962;0,992;0,369;0,034;0,206;0,387;50,000;84,700
16,350;0,961;0,987;0,371;0,034;0,205;0,389;50,000;84,600
16,360;0,963;0,987;0,375;0,034;0,205;0,392;50,000;83,600
16,370;0,962;0,992;0,379;0,036;0,206;0,398;50,000;83,900
16,380;0,963;0,992;0,383;0,037;0,207;0,403;50,000;84,500
16,390;0,962;0,992;0,385;0,038;0,206;0,407;50,000;85,500
16,400;0,963;0,992;0,384;0,039;0,207;0,408;50,010;86,000
16,410;0,962;0,987;0,383;0,040;0,205;0,408;50,000;85,800
16,420;0,962;0,987;0,382;0,041;0,205;0,408;50,000;85,200
16,430;0,962;0,987;0,382;0,041;0,205;0,411;50,000;85,600
16,440;0,963;0,987;0,384;0,041;0,206;0,412;50,010;84,600
16,450;0,962;0,992;0,387;0,042;0,206;0,414;50,000;85,700
16,460;0,963;0,987;0,388;0,043;0,207;0,416;50,000;87,100
16,470;0,962;0,987;0,387;0,043;0,205;0,414;50,000;86,900
16,480;0,963;0,987;0,384;0,045;0,206;0,412;50,010;87,700
16,490;0,963;0,992;0,380;0,046;0,206;0,408;50,000;85,600
16,500;0,963;0,987;0,379;0,046;0,207;0,407;49,990;86,200
16,510;0,962;0,982;0,380;0,047;0,206;0,406;50,000;85,600
16,520;0,963;0,982;0,381;0,049;0,207;0,406;50,000;87,000
16,530;0,963;0,987;0,380;0,050;0,207;0,404;50,000;87,000
16,540;0,963;0,982;0,379;0,050;0,207;0,402;50,010;86,900
16,550;0,963;0,982;0,377;0,052;0,207;0,399;50,000;86,700
16,560;0,964;0,986;0,376;0,052;0,208;0,397;50,000;87,200
16,570;0,963;0,986;0,375;0,052;0,208;0,394;50,000;86,000
16,580;0,964;0,982;0,374;0,053;0,207;0,394;50,000;85,800
16,590;0,963;0,982;0,375;0,052;0,207;0,393;50,000;85,700
16,600;0,964;0,982;0,376;0,053;0,207;0,394;50,000;85,000
16,610;0,963;0,982;0,378;0,054;0,207;0,396;50,000;85,000
16,620;0,964;0,982;0,380;0,055;0,207;0,397;50,000;84,300
16,630;0,963;0,982;0,382;0,055;0,207;0,399;50,000;86,000
16,640;0,964;0,977;0,383;0,055;0,207;0,401;50,000;85,600
16,650;0,963;0,982;0,382;0,056;0,207;0,401;50,000;85,900
16,660;0,964;0,982;0,381;0,057;0,207;0,401;50,000;85,500
16,670;0,963;0,981;0,382;0,058;0,208;0,402;50,000;85,800
16,680;0,964;0,977;0,382;0,059;0,207;0,402;50,000;84,300
16,690;0,963;0,977;0,384;0,060;0,207;0,404;50,000;85,100
16,700;0,964;0,977;0,387;0,061;0,207;0,407;50,000;85,600
16,710;0,963;0,982;0,387;0,061;0,207;0,408;50,000;85,600
16,720;0,965;0,982;0,388;0,061;0,207;0,411;50,000;85,900
16,730;0,964;0,977;0,387;0,062;0,207;0,411;50,000;85,900
16,740;0,964;0,977;0,387;0,063;0,207;0,412;50,000;85,800
16,750;0,963;0,977;0,388;0,065;0,207;0,412;50,000;85,800
16,760;0,965;0,977;0,388;0,065;0,207;0,412;50,010;86,500
16,770;0,964;0,976;0,387;0,066;0,208;0,411;50,000;86,700
16,780;0,965;0,972;0,385;0,067;0,207;0,408;50,000;88,200
16,790;0,964;0,972;0,382;0,068;0,207;0,404;50,000;87,400
16,800;0,964;0,972;0,379;0,069;0,207;0,401;50,010;86,600
16,810;0,964;0,972;0,377;0,069;0,207;0,398;50,000;85,600
16,820;0,965;0,972;0,378;0,070;0,207;0,398;50,000;83,700
16,830;0,964;0,977;0,383;0,070;0,207;0,402;50,000;84,300
16,840;0,965;0,972;0,388;0,071;0,206;0,404;50,010;84,000
16,850;0,964;0,972;0,391;0,072;0,206;0,409;50,000;85,600
16,860;0,965;0,977;0,391;0,073;0,207;0,411;50,000;84,700
16,870;0,964;0,972;0,391;0,074;0,207;0,413;50,000;85,600
16,880;0,965;0,972;0,393;0,074;0,207;0,414;50,000;85,700
16,890;0,965;0,972;0,392;0,074;0,207;0,414;50,000;87,800
16,900;0,965;0,967;0,390;0,075;0,206;0,412;50,010;88,500
16,910;0,965;0,972;0,385;0,077;0,206;0,407;50,000;87,900
16,920;0,966;0,967;0,380;0,077;0,206;0,402;50,000;87,400
16,930;0,965;0,967;0,378;0,077;0,206;0,399;50,000;87,000
16,940;0,965;0,967;0,377;0,078;0,206;0,397;50,000;85,200
16,950;0,965;0,967;0,379;0,079;0,206;0,397;50,000;84,900
16,960;0,966;0,967;0,382;0,080;0,206;0,399;50,000;84,700
16,970;0,965;0,967;0,385;0,079;0,206;0,401;50,000;84,400
16,980;0,966;0,963;0,388;0,080;0,205;0,403;50,000;84,700
16,990;0,965;0,963;0,390;0,081;0,205;0,407;50,010;85,700
17,000;0,966;0,967;0,391;0,081;0,206;0,408;50,010;84,800
17,010;0,965;0,967;0,391;0,081;0,206;0,409;50,000;86,200
17,020;0,966;0,967;0,391;0,082;0,206;0,411;50,000;85,600
17,030;0,965;0,963;0,390;0,082;0,205;0,411;50,000;86,400
17,040;0,966;0,968;0,390;0,082;0,205;0,411;50,010;86,300
17,050;0,966;0,963;0,389;0,083;0,205;0,409;50,010;85,900
17,060;0,966;0,968;0,389;0,083;0,205;0,409;50,000;86,200
17,070;0,966;0,968;0,388;0,084;0,205;0,409;50,000;86,000
17,080;0,967;0,963;0,388;0,084;0,205;0,408;50,000;85,600
17,090;0,966;0,963;0,388;0,084;0,205;0,409;50,000;85,400
17,100;0,967;0,963;0,389;0,085;0,205;0,409;50,000;85,300
17,110;0,966;0,963;0,390;0,087;0,205;0,411;50,000;85,200
17,120;0,967;0,958;0,391;0,087;0,205;0,412;50,000;84,800
17,130;0,966;0,963;0,393;0,087;0,205;0,413;50,000;86,500
17,140;0,967;0,963;0,393;0,087;0,205;0,413;50,000;86,300
17,150;0,966;0,963;0,390;0,087;0,205;0,411;50,010;87,800
17,160;0,967;0,963;0,387;0,089;0,205;0,408;50,000;86,400
17,170;0,966;0,963;0,385;0,089;0,205;0,406;50,000;87,500
17,180;0,967;0,963;0,384;0,089;0,205;0,403;50,010;86,200
17,190;0,967;0,963;0,383;0,089;0,205;0,401;50,000;86,400
17,200;0,967;0,963;0,383;0,090;0,205;0,399;50,000;86,600
17,210;0,967;0,963;0,382;0,091;0,205;0,398;50,010;86,600
17,220;0,967;0,958;0,381;0,092;0,205;0,396;50,000;86,900
17,230;0,967;0,958;0,380;0,092;0,205;0,394;50,000;85,900
17,240;0,967;0,958;0,380;0,093;0,205;0,393;50,010;84,800
17,250;0,967;0,958;0,383;0,092;0,205;0,396;50,000;84,300
17,260;0,968;0,958;0,386;0,093;0,205;0,398;50,000;84,200
17,270;0,967;0,958;0,389;0,094;0,205;0,401;50,000;84,900
17,280;0,967;0,963;0,390;0,094;0,205;0,403;50,010;85,600
17,290;0,967;0,958;0,390;0,096;0,205;0,404;50,010;86,300
17,300;0,968;0,958;0,388;0,096;0,207;0,404;50,000;86,300
17,310;0,967;0,958;0,387;0,096;0,206;0,402;50,000;86,200
17,320;0,968;0,958;0,385;0,097;0,206;0,402;50,010;86,300
17,330;0,967;0,958;0,384;0,097;0,206;0,401;50,010;85,700
17,340;0,968;0,958;0,384;0,097;0,207;0,401;50,000;85,300
17,350;0,967;0,958;0,386;0,098;0,206;0,401;50,000;85,500
17,360;0,968;0,958;0,387;0,099;0,207;0,402;50,010;85,600
17,370;0,967;0,958;0,388;0,098;0,206;0,402;50,000;85,600
17,380;0,968;0,958;0,388;0,099;0,207;0,402;50,000;85,000
17,390;0,967;0,953;0,389;0,100;0,205;0,403;50,000;85,600
17,400;0,968;0,953;0,390;0,101;0,206;0,404;50,000;84,600
17,410;0,967;0,958;0,391;0,100;0,206;0,407;50,000;85,800
17,420;0,968;0,953;0,392;0,101;0,206;0,408;50,000;85,700
17,430;0,967;0,953;0,391;0,102;0,205;0,408;50,000;85,600
17,440;0,968;0,953;0,392;0,103;0,206;0,409;50,000;84,900
17,450;0,967;0,953;0,393;0,104;0,205;0,411;50,000;85,700
17,460;0,968;0,953;0,394;0,104;0,206;0,412;50,000;85,900
17,470;0,967;0,953;0,394;0,105;0,205;0,412;50,000;86,500
17,480;0,968;0,953;0,393;0,106;0,206;0,411;50,000;86,600
17,490;0,967;0,949;0,391;0,107;0,205;0,411;50,000;86,700
17,500;0,968;0,953;0,390;0,108;0,207;0,409;50,000;85,100
17,510;0,967;0,949;0,392;0,109;0,205;0,411;50,000;85,200
17,520;0,968;0,953;0,394;0,109;0,207;0,412;50,000;83,600
17,530;0,967;0,948;0,398;0,110;0,206;0,416;50,000;84,800
17,540;0,968;0,953;0,401;0,110;0,207;0,419;50,000;84,500
17,550;0,967;0,949;0,403;0,111;0,205;0,422;50,000;85,600
17,560;0,968;0,948;0,403;0,111;0,207;0,424;50,000;85,100
17,570;0,967;0,948;0,403;0,113;0,206;0,426;50,000;86,500
17,580;0,968;0,948;0,403;0,114;0,207;0,426;50,000;85,800
17,590;0,967;0,948;0,401;0,114;0,207;0,424;50,000;87,000
17,600;0,968;0,944;0,400;0,115;0,207;0,423;50,000;86,700
17,610;0,967;0,948;0,398;0,116;0,207;0,421;50,010;87,600
17,620;0,968;0,948;0,396;0,117;0,208;0,417;50,010;88,100
17,630;0,968;0,944;0,392;0,117;0,207;0,412;50,000;88,300
17,640;0,968;0,948;0,388;0,117;0,208;0,407;50,000;88,900
17,650;0,968;0,948;0,384;0,117;0,208;0,399;50,010;88,400
17,660;0,968;0,944;0,380;0,119;0,207;0,394;50,000;87,700
17,670;0,967;0,944;0,378;0,121;0,207;0,389;50,000;86,500
17,680;0,968;0,944;0,378;0,121;0,207;0,387;50,000;85,500
17,690;0,968;0,944;0,381;0,122;0,207;0,387;50,000;84,700
17,700;0,968;0,939;0,384;0,123;0,207;0,389;50,000;84,600
17,710;0,967;0,944;0,388;0,123;0,206;0,392;50,000;84,400
17,720;0,968;0,944;0,391;0,122;0,207;0,397;50,000;83,300
17,730;0,968;0,939;0,395;0,122;0,206;0,402;50,010;84,300
17,740;0,968;0,939;0,398;0,122;0,207;0,407;50,000;85,100
17,750;0,967;0,944;0,399;0,123;0,206;0,409;50,000;85,600
17,760;0,968;0,944;0,399;0,123;0,207;0,412;50,010;86,300
17,770;0,967;0,944;0,397;0,124;0,206;0,412;50,000;86,500
17,780;0,968;0,944;0,396;0,125;0,207;0,412;50,000;85,100
17,790;0,968;0,944;0,396;0,126;0,207;0,412;50,000;85,900
17,800;0,968;0,944;0,397;0,126;0,207;0,413;50,000;86,700
17,810;0,967;0,939;0,396;0,126;0,206;0,411;50,010;87,400
17,820;0,968;0,939;0,393;0,127;0,207;0,408;50,000;87,400
17,830;0,968;0,939;0,391;0,127;0,207;0,406;50,000;86,600
17,840;0,968;0,944;0,389;0,126;0,207;0,403;50,010;86,600
17,850;0,968;0,939;0,389;0,126;0,207;0,402;50,000;86,100
17,860;0,968;0,939;0,389;0,127;0,207;0,401;50,000;85,800
17,870;0,968;0,939;0,390;0,127;0,207;0,401;50,000;85,200
17,880;0,969;0,939;0,391;0,128;0,207;0,402;50,000;84,700
17,890;0,968;0,944;0,393;0,128;0,207;0,404;50,000;85,000
17,900;0,969;0,944;0,395;0,127;0,207;0,407;50,010;85,100
17,910;0,968;0,939;0,396;0,128;0,207;0,407;50,010;86,600
17,920;0,969;0,939;0,395;0,129;0,207;0,407;50,000;85,400
17,930;0,968;0,939;0,395;0,129;0,206;0,407;50,000;86,500
17,940;0,969;0,939;0,394;0,129;0,206;0,407;50,010;85,800
17,950;0,968;0,939;0,393;0,131;0,207;0,406;50,010;87,400
17,960;0,969;0,935;0,392;0,131;0,206;0,404;50,000;86,600
17,970;0,968;0,939;0,389;0,131;0,206;0,401;50,000;87,500
17,980;0,969;0,939;0,387;0,132;0,206;0,398;50,010;86,400
17,990;0,968;0,935;0,386;0,133;0,206;0,397;50,000;85,500
18,000;0,969;0,939;0,387;0,132;0,207;0,397;50,000;85,000
18,010;0,968;0,934;0,390;0,133;0,207;0,398;50,000;85,900
18,020;0,969;0,939;0,391;0,134;0,207;0,399;50,010;85,200
18,030;0,968;0,939;0,391;0,135;0,207;0,399;50,000;85,400
18,040;0,969;0,939;0,392;0,135;0,207;0,401;50,000;86,400
18,050;0,968;0,934;0,391;0,136;0,207;0,399;50,000;85,800
18,060;0,969;0,934;0,390;0,136;0,207;0,399;50,000;86,000
18,070;0,968;0,939;0,390;0,136;0,207;0,399;50,000;87,800
18,080;0,969;0,939;0,388;0,137;0,207;0,396;50,000;86,100
18,090;0,968;0,935;0,386;0,137;0,206;0,394;50,010;87,100
18,100;0,969;0,935;0,386;0,136;0,206;0,392;50,000;85,800
18,110;0,968;0,939;0,385;0,135;0,207;0,392;50,000;86,200
18,120;0,969;0,939;0,386;0,135;0,207;0,392;50,000;84,800
18,130;0,968;0,939;0,388;0,135;0,207;0,393;50,000;85,400
18,140;0,969;0,939;0,389;0,134;0,207;0,394;50,000;85,200
18,150;0,968;0,935;0,391;0,134;0,206;0,397;50,010;85,600
18,160;0,969;0,939;0,392;0,134;0,206;0,398;50,010;85,700
18,170;0,969;0,935;0,392;0,134;0,205;0,399;50,000;84,800
18,180;0,970;0,935;0,393;0,133;0,205;0,402;50,000;84,600
18,190;0,969;0,935;0,395;0,133;0,205;0,404;50,000;86,000
18,200;0,970;0,935;0,395;0,133;0,205;0,404;50,000;85,800
18,210;0,969;0,935;0,394;0,133;0,205;0,404;50,000;86,100
18,220;0,970;0,939;0,393;0,133;0,206;0,404;50,010;85,500
18,230;0,969;0,939;0,393;0,133;0,206;0,406;50,010;84,800
18,240;0,970;0,935;0,395;0,134;0,205;0,407;50,010;84,900
18,250;0,969;0,939;0,397;0,135;0,206;0,408;50,000;85,400
18,260;0,970;0,939;0,398;0,134;0,206;0,409;50,000;85,900
18,270;0,969;0,935;0,397;0,134;0,206;0,409;50,010;87,400
18,280;0,970;0,939;0,394;0,135;0,206;0,407;50,000;87,800
18,290;0,969;0,935;0,391;0,136;0,205;0,403;50,000;87,800
18,300;0,970;0,935;0,388;0,137;0,206;0,399;50,000;86,500
18,310;0,969;0,935;0,387;0,136;0,206;0,397;50,010;86,900
18,320;0,970;0,935;0,386;0,137;0,206;0,394;50,000;87,000
18,330;0,969;0,935;0,385;0,137;0,206;0,393;50,000;87,000
18,340;0,970;0,930;0,384;0,138;0,205;0,391;50,010;86,200
18,350;0,969;0,935;0,384;0,138;0,206;0,388;50,000;86,400
18,360;0,970;0,935;0,384;0,139;0,206;0,388;50,000;85,700
18,370;0,969;0,935;0,385;0,139;0,206;0,388;50,000;86,500
18,380;0,970;0,935;0,385;0,140;0,206;0,387;50,000;85,600
18,390;0,969;0,935;0,385;0,140;0,206;0,387;50,000;86,200
18,400;0,970;0,930;0,385;0,140;0,206;0,387;50,000;85,200
18,410;0,969;0,935;0,386;0,139;0,206;0,388;50,000;86,500
18,420;0,970;0,935;0,386;0,138;0,206;0,388;50,010;85,400
18,430;0,969;0,935;0,386;0,139;0,206;0,388;50,010;85,700
18,440;0,970;0,930;0,386;0,140;0,205;0,389;50,000;85,200
18,450;0,969;0,930;0,388;0,140;0,205;0,392;50,000;85,300
18,460;0,970;0,930;0,389;0,140;0,205;0,393;50,000;85,800
18,470;0,969;0,930;0,390;0,140;0,205;0,394;50,000;84,800
18,480;0,970;0,930;0,391;0,140;0,205;0,397;50,000;85,400
18,490;0,969;0,935;0,392;0,140;0,205;0,398;50,000;85,200
18,500;0,970;0,935;0,393;0,140;0,205;0,401;50,010;85,500
18,510;0,969;0,935;0,394;0,140;0,205;0,402;50,000;86,100
18,520;0,970;0,935;0,394;0,139;0,205;0,402;50,000;86,400
18,530;0,970;0,930;0,392;0,139;0,205;0,402;50,000;86,500
18,540;0,970;0,930;0,391;0,139;0,205;0,401;50,000;86,500
18,550;0,969;0,935;0,390;0,140;0,205;0,399;50,000;86,000
18,560;0,970;0,935;0,390;0,140;0,205;0,399;50,010;85,600
18,570;0,970;0,935;0,391;0,140;0,205;0,401;50,000;85,300
18,580;0,971;0,930;0,393;0,139;0,205;0,402;50,000;85,500
18,590;0,969;0,930;0,394;0,139;0,205;0,402;50,010;86,500
18,600;0,970;0,930;0,393;0,140;0,205;0,401;50,000;86,300
18,610;0,970;0,935;0,392;0,140;0,205;0,401;50,000;85,300
18,620;0,971;0,935;0,392;0,141;0,206;0,402;50,000;85,000
18,630;0,970;0,930;0,394;0,141;0,206;0,403;50,010;87,400
18,640;0,970;0,934;0,393;0,142;0,207;0,399;50,000;88,900
18,650;0,970;0,930;0,387;0,143;0,206;0,393;50,000;88,900
18,660;0,971;0,930;0,381;0,143;0,206;0,387;50,000;88,300
18,670;0,970;0,930;0,377;0,145;0,206;0,381;50,000;88,100
18,680;0,970;0,930;0,374;0,145;0,206;0,375;50,010;87,900
18,690;0,970;0,930;0,372;0,145;0,206;0,370;50,000;87,200
18,700;0,970;0,934;0,371;0,145;0,207;0,366;50,000;86,200
18,710;0,970;0,930;0,371;0,145;0,207;0,365;50,010;85,100
18,720;0,970;0,930;0,373;0,145;0,206;0,366;50,010;84,800
18,730;0,970;0,930;0,377;0,144;0,206;0,368;50,010;84,900
18,740;0,970;0,930;0,380;0,144;0,207;0,370;50,000;85,100
18,750;0,969;0,930;0,381;0,143;0,207;0,372;50,000;85,200
18,760;0,970;0,934;0,382;0,143;0,207;0,375;50,000;85,100
18,770;0,970;0,934;0,383;0,143;0,207;0,378;50,000;84,800
18,780;0,970;0,930;0,385;0,142;0,207;0,381;50,000;85,600
18,790;0,969;0,934;0,385;0,142;0,208;0,382;50,010;86,500
18,800;0,970;0,934;0,384;0,143;0,208;0,382;50,000;85,500
18,810;0,969;0,930;0,383;0,142;0,207;0,383;50,000;85,900
18,820;0,970;0,934;0,384;0,141;0,208;0,385;50,010;85,500
18,830;0,969;0,934;0,385;0,141;0,207;0,385;50,000;85,900
18,840;0,970;0,934;0,385;0,141;0,207;0,386;50,000;84,600
18,850;0,969;0,934;0,387;0,141;0,207;0,388;50,010;85,200
18,860;0,970;0,934;0,389;0,142;0,207;0,391;50,010;83,900
18,870;0,969;0,930;0,391;0,141;0,207;0,396;50,010;84,800
18,880;0,970;0,930;0,394;0,142;0,207;0,398;50,000;84,500
18,890;0,969;0,930;0,396;0,142;0,207;0,402;50,000;85,100
18,900;0,970;0,930;0,396;0,142;0,207;0,402;50,000;86,500
18,910;0,969;0,934;0,394;0,143;0,208;0,401;50,010;87,600
18,920;0,970;0,930;0,390;0,142;0,208;0,399;50,000;87,200
18,930;0,969;0,934;0,387;0,142;0,208;0,394;50,000;88,600
18,940;0,970;0,934;0,384;0,142;0,208;0,389;50,010;88,700
18,950;0,969;0,934;0,379;0,143;0,208;0,383;50,010;87,400
18,960;0,970;0,934;0,376;0,143;0,209;0,378;50,010;88,200
