t=0  6:46:44,50     26.01.2018;;;;;;;;
time;Ug;Ig;MaxSetUgV/Hz;Qg;If;Uf;Fg Hz;Alpha gr
57,426;1,068;0,000;1,068;0,000;0,355;0,317;48,210;85,700
57,436;1,068;0,000;1,068;0,000;0,355;0,317;48,210;85,800
57,446;1,067;0,000;1,068;0,000;0,355;0,317;48,210;85,700
57,456;1,068;0,000;1,068;0,000;0,355;0,317;48,210;85,600
57,466;1,068;0,000;1,068;0,000;0,355;0,317;48,210;85,700
57,476;1,068;0,000;1,068;0,000;0,355;0,317;48,210;85,700
57,486;1,068;0,000;1,067;0,000;0,355;0,317;48,210;85,600
57,496;1,068;0,000;1,067;0,000;0,355;0,317;48,210;87,300
57,506;1,068;0,000;1,067;0,000;0,355;0,315;48,210;87,400
57,516;1,068;0,000;1,067;0,000;0,355;0,311;48,210;87,000
57,526;1,068;0,000;1,067;0,000;0,355;0,308;48,210;86,700
57,536;1,068;0,000;1,067;0,000;0,355;0,306;48,200;84,900
57,546;1,068;0,000;1,067;0,000;0,355;0,306;48,200;86,300
57,556;1,068;0,000;1,067;0,000;0,355;0,304;48,200;84,700
57,566;1,068;0,000;1,067;0,000;0,355;0,304;48,200;86,200
57,576;1,068;0,000;1,067;0,000;0,355;0,302;48,200;84,600
57,586;1,068;0,000;1,067;0,000;0,355;0,303;48,200;86,100
57,596;1,067;0,000;1,067;0,000;0,355;0,303;48,200;84,600
57,606;1,068;0,000;1,067;0,000;0,355;0,304;48,200;86,200
57,616;1,067;0,000;1,067;0,000;0,355;0,304;48,200;84,800
57,626;1,068;0,000;1,067;0,000;0,355;0,306;48,200;86,400
57,636;1,067;0,000;1,067;0,000;0,355;0,305;48,200;84,800
57,646;1,068;0,000;1,067;0,000;0,355;0,306;48,200;86,500
57,656;1,067;0,000;1,067;0,000;0,355;0,306;48,200;84,900
57,666;1,067;0,000;1,067;0,000;0,355;0,306;48,200;86,500
57,676;1,067;0,000;1,067;0,000;0,355;0,306;48,200;84,900
57,686;1,067;0,000;1,067;0,000;0,355;0,307;48,200;85,000
57,696;1,067;0,000;1,067;0,000;0,355;0,308;48,200;85,000
57,706;1,067;0,000;1,067;0,000;0,355;0,309;48,200;85,200
57,716;1,067;0,000;1,067;0,000;0,355;0,311;48,200;85,400
57,726;1,067;0,000;1,067;0,000;0,355;0,311;48,200;85,400
57,736;1,067;0,000;1,067;0,000;0,355;0,312;48,200;85,400
57,746;1,067;0,000;1,067;0,000;0,355;0,313;48,200;85,600
57,756;1,067;0,000;1,067;0,000;0,355;0,314;48,200;85,500
57,766;1,067;0,000;1,067;0,000;0,355;0,314;48,190;85,600
57,776;1,067;0,000;1,067;0,000;0,355;0,314;48,190;85,600
57,786;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,600
57,796;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,600
57,806;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,800
57,816;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,600
57,826;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,600
57,836;1,067;0,000;1,067;0,000;0,355;0,314;48,190;85,800
57,846;1,067;0,000;1,067;0,000;0,355;0,315;48,190;85,600
57,856;1,067;0,000;1,067;0,000;0,355;0,314;48,190;85,600
57,866;1,067;0,000;1,067;0,000;0,355;0,314;48,190;84,100
57,876;1,067;0,000;1,067;0,000;0,355;0,316;48,190;85,800
57,886;1,067;0,000;1,067;0,000;0,355;0,316;48,190;84,200
57,896;1,067;0,000;1,067;0,000;0,355;0,318;48,190;85,900
57,906;1,067;0,000;1,067;0,000;0,355;0,318;48,190;84,400
57,916;1,067;0,000;1,067;0,000;0,355;0,319;48,190;86,100
57,926;1,067;0,000;1,067;0,000;0,355;0,318;48,190;86,100
57,936;1,067;0,000;1,067;0,000;0,355;0,318;48,190;85,900
57,946;1,067;0,000;1,067;0,000;0,355;0,317;48,190;86,100
57,956;1,067;0,000;1,067;0,000;0,355;0,316;48,190;85,900
57,966;1,067;0,000;1,067;0,000;0,355;0,317;48,180;85,900
57,976;1,067;0,000;1,067;0,000;0,355;0,316;48,180;85,800
57,986;1,067;0,000;1,067;0,000;0,355;0,314;48,180;85,800
57,996;1,067;0,000;1,067;0,000;0,355;0,314;48,180;85,800
58,006;1,066;0,000;1,067;0,000;0,354;0,314;48,180;85,600
58,016;1,068;0,000;1,067;0,000;0,355;0,313;48,180;85,600
58,026;1,066;0,000;1,067;0,000;0,354;0,314;48,180;85,600
58,036;1,067;0,000;1,067;0,000;0,355;0,315;48,180;85,600
58,046;1,066;0,000;1,067;0,000;0,354;0,315;48,180;85,800
58,056;1,068;0,000;1,067;0,000;0,355;0,316;48,180;85,800
58,066;1,067;0,000;1,067;0,000;0,355;0,316;48,180;85,800
58,076;1,067;0,000;1,067;0,000;0,355;0,316;48,180;85,800
58,086;1,067;0,000;1,067;0,000;0,355;0,316;48,180;85,900
58,096;1,067;0,000;1,067;0,000;0,355;0,315;48,180;84,200
58,106;1,067;0,000;1,067;0,000;0,355;0,316;48,180;85,800
58,116;1,067;0,000;1,067;0,000;0,355;0,317;48,180;84,400
58,126;1,067;0,000;1,067;0,000;0,355;0,317;48,180;85,900
58,136;1,067;0,000;1,067;0,000;0,355;0,317;48,180;84,300
58,146;1,067;0,000;1,067;0,000;0,355;0,319;48,180;85,900
58,156;1,067;0,000;1,067;0,000;0,355;0,319;48,180;84,400
58,166;1,067;0,000;1,067;0,000;0,355;0,320;48,180;86,100
58,176;1,067;0,000;1,067;0,000;0,355;0,319;48,180;84,600
58,186;1,067;0,000;1,067;0,000;0,355;0,320;48,180;86,100
58,196;1,067;0,000;1,067;0,000;0,354;0,320;48,180;84,400
58,206;1,067;0,000;1,067;0,000;0,355;0,320;48,180;86,200
58,216;1,067;0,000;1,067;0,000;0,354;0,321;48,180;86,200
58,226;1,068;0,000;1,067;0,000;0,355;0,321;48,180;86,100
58,236;1,067;0,000;1,067;0,000;0,355;0,319;48,170;86,200
58,246;1,067;0,000;1,067;0,000;0,355;0,318;48,180;86,100
58,256;1,067;0,000;1,067;0,000;0,355;0,317;48,180;85,800
58,266;1,067;0,000;1,067;0,000;0,355;0,317;48,170;85,800
58,276;1,066;0,000;1,067;0,000;0,354;0,316;48,170;85,800
58,286;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,600
58,296;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,800
58,306;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,800
58,316;1,066;0,000;1,067;0,000;0,354;0,316;48,170;85,600
58,326;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,600
58,336;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,800
58,346;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,600
58,356;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,800
58,366;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,800
58,376;1,067;0,000;1,067;0,000;0,355;0,316;48,170;85,600
58,386;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,800
58,396;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,600
58,406;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,600
58,416;1,067;0,000;1,067;0,000;0,355;0,315;48,170;85,600
58,426;1,067;0,000;1,067;0,000;0,355;0,315;48,170;84,100
58,436;1,067;0,000;1,067;0,000;0,355;0,317;48,170;85,600
58,446;1,067;0,000;1,067;0,000;0,355;0,317;48,170;85,800
58,456;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,466;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,476;1,067;0,000;1,067;0,000;0,355;0,316;48,160;85,800
58,486;1,067;0,000;1,067;0,000;0,355;0,317;48,170;85,800
58,496;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,506;1,067;0,000;1,067;0,000;0,355;0,315;48,160;85,800
58,516;1,067;0,000;1,067;0,000;0,355;0,315;48,160;85,600
58,526;1,067;0,000;1,067;0,000;0,355;0,316;48,160;85,600
58,536;1,067;0,000;1,067;0,000;0,355;0,315;48,160;85,600
58,546;1,066;0,000;1,067;0,000;0,354;0,314;48,160;85,600
58,556;1,067;0,000;1,067;0,000;0,355;0,315;48,160;84,100
58,566;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,576;1,067;0,000;1,067;0,000;0,355;0,318;48,160;85,900
58,586;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,596;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,606;1,066;0,000;1,067;0,000;0,354;0,317;48,160;85,800
58,616;1,067;0,000;1,067;0,000;0,355;0,317;48,160;84,200
58,626;1,067;0,000;1,067;0,000;0,355;0,317;48,160;85,800
58,636;1,067;0,000;1,067;0,000;0,355;0,318;48,160;85,900
58,646;1,067;0,000;1,067;0,000;0,355;0,318;48,160;85,900
58,656;1,067;0,000;1,067;0,000;0,355;0,318;48,160;84,400
58,666;1,067;0,000;1,067;0,000;0,355;0,319;48,160;85,900
58,676;1,067;0,000;1,066;0,000;0,355;0,318;48,160;84,300
58,686;1,067;0,000;1,066;0,000;0,355;0,320;48,160;87,700
58,696;1,067;0,000;1,066;0,000;0,355;0,317;48,160;86,100
58,706;1,067;0,000;1,066;0,000;0,355;0,315;48,160;87,200
58,716;1,067;0,000;1,066;0,000;0,355;0,311;48,160;87,000
58,726;1,067;0,000;1,066;0,000;0,355;0,309;48,150;86,700
58,736;1,067;0,000;1,066;0,000;0,354;0,306;48,160;84,900
58,746;1,067;0,000;1,066;0,000;0,355;0,306;48,160;86,400
58,756;1,067;0,000;1,066;0,000;0,355;0,304;48,150;86,400
58,766;1,067;0,000;1,066;0,000;0,355;0,302;48,150;86,100
58,776;1,066;0,000;1,066;0,000;0,354;0,301;48,150;84,600
58,786;1,067;0,000;1,066;0,000;0,355;0,301;48,150;86,000
58,796;1,066;0,000;1,066;0,000;0,354;0,302;48,150;84,300
58,806;1,067;0,000;1,066;0,000;0,355;0,302;48,150;86,100
58,816;1,066;0,000;1,066;0,000;0,354;0,303;48,150;84,600
58,826;1,066;0,000;1,066;0,000;0,354;0,304;48,150;84,600
58,836;1,066;0,000;1,066;0,000;0,354;0,306;48,150;84,800
58,846;1,066;0,000;1,066;0,000;0,354;0,307;48,150;85,000
58,856;1,066;0,000;1,066;0,000;0,354;0,310;48,150;85,100
58,866;1,066;0,000;1,066;0,000;0,354;0,311;48,150;85,300
58,876;1,066;0,000;1,066;0,000;0,354;0,311;48,150;85,500
58,886;1,066;0,000;1,066;0,000;0,354;0,313;48,150;85,500
58,896;1,066;0,000;1,066;0,000;0,354;0,313;48,150;85,500
58,906;1,066;0,000;1,066;0,000;0,354;0,313;48,150;85,600
58,916;1,066;0,000;1,066;0,000;0,354;0,314;48,150;85,600
58,926;1,066;0,000;1,066;0,000;0,354;0,315;48,150;84,100
58,936;1,066;0,000;1,066;0,000;0,354;0,316;48,150;85,800
58,946;1,066;0,000;1,066;0,000;0,354;0,317;48,140;85,800
58,956;1,066;0,000;1,066;0,000;0,354;0,316;48,150;85,800
58,966;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,900
58,976;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
58,986;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
58,996;1,066;0,000;1,066;0,000;0,354;0,315;48,140;85,800
59,006;1,066;0,000;1,066;0,000;0,354;0,315;48,140;85,800
59,016;1,066;0,000;1,066;0,000;0,354;0,315;48,140;85,800
59,026;1,065;0,000;1,066;0,000;0,354;0,314;48,140;85,600
59,036;1,066;0,000;1,066;0,000;0,354;0,315;48,140;85,600
59,046;1,065;0,000;1,066;0,000;0,354;0,315;48,140;85,600
59,056;1,066;0,000;1,066;0,000;0,354;0,315;48,140;85,800
59,066;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
59,076;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
59,086;1,065;0,000;1,066;0,000;0,354;0,314;48,140;85,800
59,096;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,600
59,106;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
59,116;1,066;0,000;1,066;0,000;0,354;0,315;48,140;84,300
59,126;1,066;0,000;1,066;0,000;0,354;0,317;48,140;85,800
59,136;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
59,146;1,066;0,000;1,066;0,000;0,354;0,317;48,140;85,900
59,156;1,066;0,000;1,066;0,000;0,354;0,317;48,140;85,900
59,166;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,176;1,066;0,000;1,066;0,000;0,354;0,315;48,130;84,300
59,186;1,066;0,000;1,066;0,000;0,354;0,317;48,140;85,800
59,196;1,066;0,000;1,066;0,000;0,354;0,316;48,140;85,800
59,206;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,216;1,066;0,000;1,066;0,000;0,354;0,316;48,130;84,300
59,226;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,236;1,066;0,000;1,066;0,000;0,354;0,316;48,130;84,400
59,246;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,256;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,900
59,266;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,900
59,276;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,286;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,296;1,065;0,000;1,066;0,000;0,354;0,315;48,130;85,800
59,306;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,600
59,316;1,065;0,000;1,066;0,000;0,354;0,316;48,130;85,600
59,326;1,066;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,336;1,065;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,346;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,356;1,065;0,000;1,066;0,000;0,354;0,316;48,130;85,800
59,366;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,376;1,065;0,000;1,066;0,000;0,354;0,317;48,130;85,800
59,386;1,066;0,000;1,066;0,000;0,354;0,317;48,130;85,900
59,396;1,065;0,000;1,066;0,000;0,354;0,318;48,130;85,800
59,406;1,066;0,000;1,066;0,000;0,354;0,318;48,130;84,300
59,416;1,065;0,000;1,066;0,000;0,354;0,319;48,130;85,900
59,426;1,066;0,000;1,066;0,000;0,354;0,319;48,130;84,400
59,436;1,066;0,000;1,066;0,000;0,354;0,320;48,120;86,100
59,446;1,065;0,000;1,066;0,000;0,354;0,319;48,120;84,600
59,456;1,066;0,000;1,066;0,000;0,354;0,321;48,130;86,100
59,466;1,065;0,000;1,066;0,000;0,354;0,322;48,120;84,700
59,476;1,066;0,000;1,066;0,000;0,354;0,322;48,120;86,200
59,486;1,066;0,000;1,066;0,000;0,354;0,323;48,120;84,700
59,496;1,066;0,000;1,066;0,000;0,354;0,323;48,120;86,300
59,506;1,065;0,000;1,066;0,000;0,354;0,322;48,120;84,600
59,516;1,066;0,000;1,066;0,000;0,354;0,322;48,120;86,200
59,526;1,066;0,000;1,066;0,000;0,354;0,322;48,120;86,200
59,536;1,066;0,000;1,066;0,000;0,354;0,319;48,120;85,900
59,546;1,066;0,000;1,066;0,000;0,354;0,320;48,120;86,000
59,556;1,066;0,000;1,066;0,000;0,354;0,318;48,120;85,800
59,566;1,066;0,000;1,066;0,000;0,354;0,318;48,120;85,800
59,576;1,066;0,000;1,066;0,000;0,354;0,318;48,120;85,800
59,586;1,066;0,000;1,066;0,000;0,354;0,317;48,120;85,700
59,596;1,066;0,000;1,066;0,000;0,354;0,316;48,120;85,600
59,606;1,066;0,000;1,066;0,000;0,354;0,317;48,120;85,600
59,616;1,066;0,000;1,066;0,000;0,354;0,316;48,120;85,600
59,626;1,066;0,000;1,066;0,000;0,354;0,316;48,120;85,600
59,636;1,066;0,000;1,066;0,000;0,354;0,317;48,120;85,700
59,646;1,066;0,000;1,066;0,000;0,354;0,316;48,120;85,600
59,656;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,666;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,700
59,676;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,686;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,696;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,600
59,706;1,066;0,000;1,066;0,000;0,354;0,315;48,110;85,500
59,716;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,726;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,700
59,736;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,746;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,700
59,756;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,700
59,766;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,776;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,786;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,600
59,796;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,806;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,816;1,066;0,000;1,066;0,000;0,354;0,317;48,110;85,700
59,826;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,836;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,846;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,856;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,866;1,066;0,000;1,066;0,000;0,354;0,316;48,110;85,600
59,876;1,066;0,000;1,065;0,000;0,354;0,316;48,110;87,300
59,886;1,066;0,000;1,065;0,000;0,354;0,313;48,110;87,300
59,896;1,066;0,000;1,065;0,000;0,354;0,311;48,110;86,900
59,906;1,066;0,000;1,065;0,000;0,354;0,310;48,110;86,700
59,916;1,066;0,000;1,065;0,000;0,354;0,307;48,110;86,500
59,926;1,066;0,000;1,065;0,000;0,354;0,305;48,100;86,300
59,936;1,066;0,000;1,065;0,000;0,354;0,303;48,100;86,200
59,946;1,066;0,000;1,065;0,000;0,354;0,301;48,100;86,000
59,956;1,065;0,000;1,065;0,000;0,354;0,300;48,100;84,300
59,966;1,065;0,000;1,065;0,000;0,354;0,300;48,100;84,300
59,976;1,065;0,000;1,065;0,000;0,354;0,301;48,100;84,400
59,986;1,065;0,000;1,065;0,000;0,354;0,303;48,100;84,400
59,996;1,065;0,000;1,065;0,000;0,354;0,306;48,100;84,900
60,006;1,065;0,000;1,065;0,000;0,354;0,307;48,100;84,900
60,016;1,065;0,000;1,065;0,000;0,354;0,309;48,100;86,600
60,026;1,065;0,000;1,065;0,000;0,354;0,309;48,100;85,200
60,036;1,065;0,000;1,065;0,000;0,354;0,310;48,100;86,900
60,046;1,065;0,000;1,065;0,000;0,354;0,310;48,100;85,300
60,056;1,065;0,000;1,065;0,000;0,354;0,310;48,100;85,300
60,066;1,065;0,000;1,065;0,000;0,354;0,309;48,100;85,200
60,076;1,065;0,000;1,065;0,000;0,354;0,310;48,100;85,300
60,086;1,065;0,000;1,065;0,000;0,354;0,311;48,100;85,400
60,096;1,065;0,000;1,065;0,000;0,354;0,311;48,100;85,400
60,106;1,065;0,000;1,065;0,000;0,354;0,312;48,100;85,500
60,116;1,065;0,000;1,065;0,000;0,354;0,312;48,100;85,500
60,126;1,065;0,000;1,065;0,000;0,354;0,313;48,100;85,600
60,136;1,065;0,000;1,065;0,000;0,354;0,314;48,100;85,600
60,146;1,064;0,000;1,065;0,000;0,353;0,314;48,090;84,100
60,156;1,065;0,000;1,065;0,000;0,354;0,315;48,090;85,800
60,166;1,064;0,000;1,065;0,000;0,354;0,317;48,090;85,900
60,176;1,065;0,000;1,065;0,000;0,354;0,316;48,090;85,800
60,186;1,065;0,000;1,065;0,000;0,354;0,316;48,090;85,800
60,196;1,065;0,000;1,065;0,000;0,354;0,317;48,090;85,900
60,206;1,065;0,000;1,065;0,000;0,354;0,316;48,090;87,500
60,216;1,065;0,000;1,065;0,000;0,354;0,315;48,090;85,800
60,226;1,065;0,000;1,065;0,000;0,354;0,316;48,090;85,800
60,236;1,065;0,000;1,065;0,000;0,354;0,315;48,090;85,800
60,246;1,065;0,000;1,065;0,000;0,354;0,316;48,090;85,800
60,256;1,065;0,000;1,065;0,000;0,354;0,316;48,090;85,800
60,266;1,065;0,000;1,065;0,000;0,354;0,316;48,090;87,400
60,276;1,065;0,000;1,065;0,000;0,354;0,315;48,090;85,800
60,286;1,065;0,000;1,065;0,000;0,354;0,316;48,090;87,300
60,296;1,065;0,000;1,065;0,000;0,353;0,314;48,090;84,200
60,306;1,066;0,000;1,065;0,000;0,354;0,316;48,090;87,300
60,316;1,065;0,000;1,065;0,000;0,353;0,316;48,090;85,800
60,326;1,065;0,000;1,065;0,000;0,354;0,313;48,090;85,600
60,336;1,065;0,000;1,065;0,000;0,354;0,314;48,090;85,600
60,346;1,065;0,000;1,065;0,000;0,354;0,313;48,090;85,600
60,356;1,065;0,000;1,065;0,000;0,354;0,312;48,090;85,500
60,366;1,065;0,000;1,065;0,000;0,354;0,314;48,090;85,600
60,376;1,064;0,000;1,065;0,000;0,353;0,314;48,080;84,100
60,386;1,065;0,000;1,065;0,000;0,354;0,313;48,080;85,600
60,396;1,064;0,000;1,065;0,000;0,353;0,316;48,080;85,800
60,406;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,416;1,064;0,000;1,065;0,000;0,353;0,317;48,080;85,900
60,426;1,065;0,000;1,065;0,000;0,354;0,318;48,080;86,100
60,436;1,065;0,000;1,065;0,000;0,354;0,318;48,080;85,900
60,446;1,065;0,000;1,065;0,000;0,354;0,317;48,080;85,900
60,456;1,065;0,000;1,065;0,000;0,354;0,318;48,080;85,900
60,466;1,065;0,000;1,065;0,000;0,354;0,317;48,080;85,900
60,476;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,900
60,486;1,065;0,000;1,065;0,000;0,354;0,317;48,080;85,900
60,496;1,065;0,000;1,065;0,000;0,354;0,315;48,080;85,800
60,506;1,065;0,000;1,065;0,000;0,354;0,314;48,080;85,600
60,516;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,526;1,065;0,000;1,065;0,000;0,354;0,315;48,080;85,800
60,536;1,065;0,000;1,065;0,000;0,354;0,315;48,080;85,800
60,546;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,556;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,566;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,576;1,065;0,000;1,065;0,000;0,354;0,317;48,080;85,900
60,586;1,064;0,000;1,065;0,000;0,353;0,315;48,080;84,100
60,596;1,065;0,000;1,065;0,000;0,354;0,316;48,080;85,800
60,606;1,064;0,000;1,065;0,000;0,353;0,318;48,080;84,400
60,616;1,065;0,000;1,065;0,000;0,354;0,318;48,080;85,900
60,626;1,064;0,000;1,065;0,000;0,353;0,319;48,080;84,400
60,636;1,065;0,000;1,065;0,000;0,354;0,322;48,080;86,100
60,646;1,064;0,000;1,065;0,000;0,353;0,321;48,070;86,300
60,656;1,065;0,000;1,065;0,000;0,354;0,322;48,070;86,300
60,666;1,064;0,000;1,065;0,000;0,354;0,322;48,070;86,300
60,676;1,065;0,000;1,065;0,000;0,354;0,321;48,070;86,300
60,686;1,065;0,000;1,065;0,000;0,354;0,321;48,070;86,200
60,696;1,065;0,000;1,065;0,000;0,354;0,319;48,070;86,100
60,706;1,065;0,000;1,065;0,000;0,354;0,317;48,070;86,100
60,716;1,065;0,000;1,065;0,000;0,354;0,317;48,070;85,800
60,726;1,065;0,000;1,065;0,000;0,354;0,316;48,070;85,800
60,736;1,065;0,000;1,065;0,000;0,354;0,315;48,070;85,800
60,746;1,064;0,000;1,065;0,000;0,353;0,316;48,070;85,800
60,756;1,065;0,000;1,065;0,000;0,354;0,316;48,070;85,800
60,766;1,065;0,000;1,065;0,000;0,354;0,317;48,070;85,800
60,776;1,065;0,000;1,065;0,000;0,354;0,318;48,070;85,900
60,786;1,065;0,000;1,065;0,000;0,354;0,318;48,070;85,800
60,796;1,065;0,000;1,065;0,000;0,354;0,318;48,070;85,900
60,806;1,065;0,000;1,065;0,000;0,354;0,319;48,070;85,900
60,816;1,065;0,000;1,065;0,000;0,354;0,318;48,070;86,100
60,826;1,065;0,000;1,065;0,000;0,354;0,317;48,070;85,900
60,836;1,065;0,000;1,065;0,000;0,354;0,317;48,070;85,800
60,846;1,065;0,000;1,065;0,000;0,354;0,316;48,070;85,800
60,856;1,065;0,000;1,065;0,000;0,354;0,316;48,060;85,800
60,866;1,065;0,000;1,065;0,000;0,354;0,316;48,060;85,800
60,876;1,065;0,000;1,065;0,000;0,354;0,315;48,060;85,600
60,886;1,065;0,000;1,065;0,000;0,354;0,315;48,060;85,600
60,896;1,065;0,000;1,065;0,000;0,354;0,316;48,060;85,600
60,906;1,065;0,000;1,065;0,000;0,354;0,315;48,060;85,600
60,916;1,064;0,000;1,065;0,000;0,353;0,315;48,060;85,600
60,926;1,065;0,000;1,065;0,000;0,354;0,316;48,060;85,800
60,936;1,064;0,000;1,065;0,000;0,353;0,316;48,060;85,800
60,946;1,065;0,000;1,065;0,000;0,354;0,317;48,060;85,600
60,956;1,065;0,000;1,065;0,000;0,354;0,318;48,060;85,600
60,966;1,065;0,000;1,065;0,000;0,354;0,317;48,060;85,700
60,976;1,065;0,000;1,065;0,000;0,354;0,319;48,060;85,900
60,986;1,065;0,000;1,065;0,000;0,354;0,319;48,060;85,800
60,996;1,065;0,000;1,065;0,000;0,354;0,318;48,060;85,900
61,006;1,065;0,000;1,065;0,000;0,354;0,318;48,060;85,800
61,016;1,065;0,000;1,065;0,000;0,354;0,317;48,060;85,700
61,026;1,065;0,000;1,065;0,000;0,354;0,317;48,060;85,800
61,036;1,065;0,000;1,065;0,000;0,354;0,318;48,060;85,700
61,046;1,065;0,000;1,065;0,000;0,354;0,317;48,060;85,700
61,056;1,065;0,000;1,065;0,000;0,354;0,318;48,060;85,700
61,066;1,065;0,000;1,064;0,000;0,354;0,317;48,060;85,700
61,076;1,065;0,000;1,064;0,000;0,354;0,316;48,060;87,300
61,086;1,064;0,000;1,064;0,000;0,353;0,313;48,060;85,600
61,096;1,065;0,000;1,064;0,000;0,354;0,312;48,060;87,000
61,106;1,065;0,000;1,064;0,000;0,354;0,311;48,060;86,900
61,116;1,065;0,000;1,064;0,000;0,354;0,307;48,050;86,600
61,126;1,065;0,000;1,064;0,000;0,354;0,306;48,050;86,500
61,136;1,065;0,000;1,064;0,000;0,354;0,304;48,050;86,300
61,146;1,064;0,000;1,064;0,000;0,353;0,302;48,060;86,100
61,156;1,065;0,000;1,064;0,000;0,354;0,302;48,050;85,800
61,166;1,064;0,000;1,064;0,000;0,353;0,300;48,050;86,000
61,176;1,065;0,000;1,064;0,000;0,354;0,302;48,050;86,100
61,186;1,064;0,000;1,064;0,000;0,353;0,302;48,050;86,100
61,196;1,065;0,000;1,064;0,000;0,354;0,302;48,050;86,100
61,206;1,064;0,000;1,064;0,000;0,353;0,304;48,050;86,200
61,216;1,065;0,000;1,064;0,000;0,354;0,305;48,050;84,700
61,226;1,064;0,000;1,064;0,000;0,353;0,304;48,050;86,500
61,236;1,065;0,000;1,064;0,000;0,354;0,306;48,050;84,700
61,246;1,064;0,000;1,064;0,000;0,353;0,306;48,050;86,500
61,256;1,065;0,000;1,064;0,000;0,354;0,306;48,050;84,900
61,266;1,064;0,000;1,064;0,000;0,353;0,307;48,050;86,500
61,276;1,064;0,000;1,064;0,000;0,353;0,306;48,050;84,900
